geohash6,geohash8,plant,latin_name,family,optimal_temperature,optimal_humidity,optimal_soil_ph,water_requirements_mm_per_week,sunlight_requirements_hours_per_day
u8k121,u8k1210t,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210u,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210v,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210w,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210x,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210y,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1210z,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12120,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12121,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12122,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12123,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12124,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12125,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12126,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12127,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12128,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12129,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212b,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212c,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212d,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212e,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212f,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212g,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212h,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212k,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212s,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212t,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212u,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1212v,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12130,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12131,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12132,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12133,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12134,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12135,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12136,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12137,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12138,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k12139,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213b,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213c,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213d,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213e,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213f,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213g,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213h,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213j,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213k,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213m,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213n,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213q,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213s,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213t,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213u,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213v,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213w,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213x,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213y,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k1213z,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121d0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121d2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121d8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121d9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121db,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121dc,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e1,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e3,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e4,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e6,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121e9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121eb,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ec,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ed,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ee,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ef,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121eg,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s1,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s3,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s4,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s5,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s6,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s7,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121s9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sb,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sc,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sd,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121se,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sf,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sg,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sh,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sk,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ss,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121st,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121su,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121sv,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t1,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t3,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t4,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t5,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t6,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t7,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121t9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tb,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tc,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121td,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121te,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tf,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tg,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121th,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tj,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tk,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tm,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tn,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tq,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ts,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tt,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tu,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tv,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tw,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tx,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ty,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121tz,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121y0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121y2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121y8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121y9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121yb,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121yc,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z0,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z1,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z2,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z3,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z4,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z6,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z8,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121z9,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121zb,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121zc,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121zd,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121ze,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121zf,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k121,u8k121zg,Chickpeas,Cicer arietinum,Fabaceae,"(20, 25)","(30, 50)","(6.0, 7.0)",25,8
u8k122,u8k12200,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12201,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12202,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12203,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12204,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12205,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12206,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12207,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12208,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12209,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220b,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220c,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220d,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220e,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220f,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220g,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220h,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220j,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220k,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220m,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220n,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220p,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220q,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220r,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220s,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220t,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220u,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220v,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220w,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220x,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220y,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1220z,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12210,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12211,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12212,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12213,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12214,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12215,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12216,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12217,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12218,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k12219,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221b,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221c,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221d,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221e,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221f,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221g,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221h,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221j,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221k,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221m,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221n,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221p,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221q,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221r,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221s,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221t,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221u,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221v,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221w,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221x,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221y,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k122,u8k1221z,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
